threshold	term	key	value
0.14 	792	AT2G42220,AT1G79040,AT1G44575,AT3G56040,AT1G71500	[0, 1, 2]
0.14 	793	AT2G26340,AT2G01918,AT2G21160,AT1G50450,AT3G53560,AT1G74070,AT1G74880,AT5G62720,AT1G27510,AT1G78915,AT5G53490,AT1G54790,AT4G38100,AT1G65260,AT1G14590,AT1G31180	[0, 1, 2, 3, 4, 5, 6]
0.14 	794	AT3G14420,AT3G46610,AT3G19490,AT2G04030,AT1G32500,AT1G16880	[0, 1, 2]
0.13 	795	AT2G26340,AT2G42220,AT2G01918,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G54790,AT1G10170,AT4G24930,AT5G52780,AT4G39730,AT4G01900,AT5G23890,AT1G05385,AT1G03850,AT1G14590	[0, 1, 2, 3, 4, 5, 6]
0.13 	796	AT3G01480,AT4G31390,AT4G33520,AT4G36810,AT1G73530,AT3G47450,AT4G25910,AT4G25050,AT3G17830,AT2G04030,AT2G26360,AT2G41680	[0, 1, 2, 3, 4, 5, 6]
0.13 	797	AT2G26340,AT1G20810,AT2G01918,AT2G21160,AT1G50450,AT1G21750,AT3G53560,AT1G74070,AT1G74880,AT5G62720,AT1G27510,AT4G38100,AT1G78915,AT1G03090,AT5G53490,AT1G31180,AT2G21530,AT4G23890,AT1G65260,AT2G37400	[0, 1, 2, 3, 4, 5, 6]
0.13 	798	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT1G54500,AT2G40760,AT1G54050,AT3G22690,AT4G16155,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G20140,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT3G58010,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT2G18790,AT2G20270,AT1G51110,AT5G16150,AT5G08540,AT5G03455,AT3G57680,AT3G15110,AT1G22450,AT1G32500,AT4G35770,AT2G29180,AT2G26800	[0, 1, 2, 3, 4, 5, 6]
0.13 	799	AT2G17630,AT3G10470,AT1G07510,AT1G75690,AT4G13670,AT1G14150,AT2G18790,AT4G16155,AT1G03160,AT1G66670,AT1G50250,AT4G38380,AT1G54780,AT1G29920,AT5G19500,AT4G19830,AT5G07020,AT5G42765,AT1G15140,AT4G33010,AT1G67280,AT2G30950,AT5G20140,AT2G20260,AT4G35770,AT2G41330,AT5G52440,AT3G46780,AT4G31560,AT4G20820,AT5G42070,AT5G39830,AT2G29500,AT2G20270,AT3G22690,AT5G42270,AT1G56500,AT1G17850,AT3G28850,AT2G37660,AT5G19370,AT3G55330,AT1G52220,AT5G13120,AT5G16150,AT5G59250,AT2G29180,AT2G26800,AT5G52970,AT1G12250,AT1G74710,AT3G21055,AT3G60370,AT1G54500,AT1G54050,AT5G21430,AT1G80030,AT1G72640,AT1G15820,AT2G22360,AT1G18730,AT3G26580,AT5G01500,AT3G14420,AT3G08920,AT1G79230,AT4G04020,AT1G51110,AT5G16660,AT3G15110,AT1G22450,AT1G32500,AT5G53170,AT1G02560,AT4G13010,AT3G58010,AT2G40760,AT4G39460,AT1G14345,AT2G27290,AT2G35040,AT1G22020,AT1G51350,AT1G67700,AT5G03455,AT5G12470,AT1G55370,AT5G15250,AT3G57680	[0, 1, 2, 3, 4, 5, 6]
0.13 	800	AT2G26340,AT2G01918,AT2G21160,AT1G50450,AT3G53560,AT1G74070,AT1G74880,AT5G62720,AT1G27510,AT1G78915,AT5G53490,AT1G54790,AT4G38100,AT1G65260,AT1G14590,AT1G31180	[0, 1, 2, 3, 4, 5, 6]
0.12 	801	AT2G26340,AT2G42220,AT2G01918,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G54790,AT1G10170,AT4G24930,AT5G52780,AT4G39730,AT4G01900,AT5G23890,AT1G05385,AT1G03850,AT1G14590	[0, 1, 2, 3, 4, 5, 6]
0.12 	802	AT3G01480,AT4G31390,AT4G33520,AT4G36810,AT1G73530,AT3G47450,AT4G25910,AT4G25050,AT3G17830,AT2G04030,AT2G26360,AT2G41680,AT1G03600	[0, 1, 2, 3, 4, 5, 6]
0.12 	803	AT2G26340,AT1G20810,AT2G01918,AT2G21160,AT1G50450,AT1G21750,AT3G53560,AT1G74070,AT1G74880,AT5G62720,AT1G27510,AT4G38100,AT1G78915,AT1G03090,AT5G53490,AT1G31180,AT2G21530,AT4G23890,AT1G65260,AT2G37400	[0, 1, 2, 3, 4, 5, 6]
0.12 	804	AT2G17630,AT3G10470,AT1G07510,AT1G75690,AT4G13670,AT1G14150,AT2G18790,AT4G16155,AT1G03160,AT1G66670,AT1G50250,AT4G38380,AT1G54780,AT1G29920,AT5G19500,AT4G19830,AT5G07020,AT5G42765,AT1G15140,AT4G33010,AT1G67280,AT2G30950,AT5G20140,AT2G20260,AT4G35770,AT2G41330,AT5G52440,AT3G46780,AT4G31560,AT4G20820,AT5G42070,AT5G39830,AT2G29500,AT2G20270,AT3G22690,AT5G42270,AT1G56500,AT1G17850,AT3G28850,AT2G37660,AT5G19370,AT3G55330,AT1G52220,AT5G13120,AT5G16150,AT5G59250,AT2G29180,AT2G26800,AT5G52970,AT1G12250,AT1G74710,AT3G21055,AT3G60370,AT1G54500,AT1G54050,AT5G21430,AT1G80030,AT1G72640,AT1G15820,AT2G22360,AT1G18730,AT3G26580,AT5G01500,AT3G14420,AT3G08920,AT1G79230,AT4G04020,AT1G51110,AT5G16660,AT3G15110,AT1G22450,AT1G32500,AT5G53170,AT1G02560,AT4G13010,AT3G58010,AT2G40760,AT4G39460,AT1G14345,AT2G27290,AT2G35040,AT1G22020,AT1G51350,AT1G67700,AT5G03455,AT5G12470,AT1G55370,AT5G15250,AT3G57680	[0, 1, 2, 3, 4, 5, 6]
0.12 	805	AT2G17630,AT3G10470,AT1G07510,AT1G75690,AT4G13670,AT1G14150,AT2G18790,AT4G16155,AT1G03160,AT1G66670,AT4G38380,AT1G54780,AT1G29920,AT5G19500,AT4G19830,AT5G07020,AT5G42765,AT1G15140,AT4G33010,AT1G67280,AT2G20260,AT2G30950,AT5G20140,AT2G26550,AT4G35770,AT5G52440,AT3G46780,AT4G20820,AT5G42070,AT5G39830,AT2G29500,AT2G20270,AT3G22690,AT5G42270,AT1G56500,AT1G17850,AT3G28850,AT2G37660,AT5G19370,AT5G08540,AT3G55330,AT1G52220,AT5G13120,AT5G16150,AT5G59250,AT2G29180,AT2G26800,AT5G52970,AT1G12250,AT1G74710,AT3G21055,AT3G60370,AT1G54500,AT1G54050,AT5G21430,AT1G80030,AT1G72640,AT1G15820,AT2G22360,AT1G18730,AT3G26580,AT5G01500,AT3G14420,AT3G08920,AT1G79230,AT4G04020,AT1G51110,AT3G15110,AT1G22450,AT1G32500,AT5G53170,AT1G02560,AT4G13010,AT3G58010,AT2G40760,AT4G39460,AT1G14345,AT2G27290,AT2G35040,AT1G22020,AT1G51350,AT1G67700,AT5G03455,AT5G12470,AT1G55370,AT5G15250,AT3G57680	[0, 1, 2, 3, 4, 5, 6]
0.12 	806	AT2G26340,AT2G01918,AT2G21160,AT1G50450,AT3G53560,AT1G74070,AT1G74880,AT5G62720,AT1G27510,AT1G78915,AT5G53490,AT1G54790,AT4G38100,AT1G65260,AT1G14590,AT1G31180	[0, 1, 2, 3, 4, 5, 6]
0.11 	807	AT1G79040,AT3G56040,AT1G44575,AT3G46610,AT1G71500,AT1G65230	[0, 1, 2, 3, 4, 5, 6]
0.11 	808	AT2G26340,AT2G42220,AT2G01918,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G54790,AT1G10170,AT4G24930,AT5G52780,AT4G39730,AT4G01900,AT5G23890,AT1G05385,AT1G03850,AT1G14590	[0, 1, 2, 3, 4, 5, 6]
0.11 	809	AT3G01480,AT4G31390,AT4G33520,AT4G36810,AT1G73530,AT3G47450,AT4G25910,AT4G25050,AT3G17830,AT2G04030,AT2G26360,AT2G41680,AT1G03600	[0, 1, 2, 3, 4, 5, 6]
0.11 	810	AT2G26340,AT1G20810,AT2G01918,AT2G21160,AT1G50450,AT1G21750,AT3G53560,AT1G74070,AT1G74880,AT5G62720,AT1G27510,AT4G38100,AT1G78915,AT1G03090,AT5G53490,AT1G31180,AT2G21530,AT4G23890,AT1G65260,AT2G37400	[0, 1, 2, 3, 4, 5, 6]
0.11 	811	AT2G17630,AT3G10470,AT1G07510,AT1G75690,AT4G13670,AT1G14150,AT2G18790,AT4G16155,AT1G03160,AT1G66670,AT4G38380,AT1G54780,AT1G29920,AT5G19500,AT4G19830,AT5G07020,AT1G15140,AT4G33010,AT1G67280,AT2G30950,AT5G20140,AT2G20260,AT4G35770,AT5G52440,AT3G46780,AT4G31560,AT4G20820,AT5G42070,AT5G39830,AT2G29500,AT2G20270,AT3G22690,AT5G42270,AT1G56500,AT1G17850,AT3G28850,AT2G37660,AT5G19370,AT5G08540,AT3G55330,AT1G52220,AT5G13120,AT5G16150,AT5G59250,AT2G29180,AT2G26800,AT5G52970,AT1G12250,AT1G74710,AT3G21055,AT3G60370,AT1G54500,AT1G54050,AT5G21430,AT1G80030,AT1G72640,AT1G15820,AT2G22360,AT1G18730,AT3G26580,AT5G01500,AT3G14420,AT3G08920,AT1G79230,AT4G04020,AT1G51110,AT3G15110,AT1G22450,AT1G32500,AT5G53170,AT1G02560,AT4G13010,AT3G58010,AT2G40760,AT4G39460,AT1G14345,AT2G27290,AT2G35040,AT1G22020,AT1G51350,AT1G67700,AT5G03455,AT5G12470,AT1G55370,AT5G15250,AT3G57680	[0, 1, 2, 3, 4, 5, 6]
0.11 	812	AT2G17630,AT3G10470,AT1G07510,AT1G75690,AT4G13670,AT1G14150,AT2G18790,AT4G16155,AT1G03160,AT1G66670,AT1G50250,AT4G38380,AT1G54780,AT1G29920,AT5G19500,AT4G19830,AT5G07020,AT5G42765,AT1G15140,AT4G33010,AT1G67280,AT2G30950,AT5G20140,AT2G20260,AT4G35770,AT2G41330,AT5G52440,AT3G46780,AT4G31560,AT4G20820,AT5G42070,AT5G39830,AT2G29500,AT2G20270,AT3G22690,AT5G42270,AT1G56500,AT1G17850,AT3G28850,AT2G37660,AT5G19370,AT3G55330,AT1G52220,AT5G13120,AT5G16150,AT5G59250,AT2G29180,AT2G26800,AT5G52970,AT1G12250,AT1G74710,AT3G21055,AT3G60370,AT1G54500,AT1G54050,AT5G21430,AT1G80030,AT1G72640,AT1G15820,AT2G22360,AT1G18730,AT3G26580,AT5G01500,AT3G14420,AT3G08920,AT1G79230,AT4G04020,AT1G51110,AT5G16660,AT3G15110,AT1G22450,AT1G32500,AT5G53170,AT1G02560,AT4G13010,AT3G58010,AT2G40760,AT4G39460,AT1G14345,AT2G27290,AT2G35040,AT1G22020,AT1G51350,AT1G67700,AT5G03455,AT5G12470,AT1G55370,AT5G15250,AT3G57680	[0, 1, 2, 3, 4, 5, 6]
0.11 	813	AT2G17630,AT3G10470,AT1G07510,AT1G75690,AT4G13670,AT1G14150,AT2G18790,AT4G16155,AT1G03160,AT1G66670,AT1G50250,AT4G38380,AT1G54780,AT1G29920,AT5G19500,AT4G19830,AT5G42765,AT1G15140,AT4G33010,AT1G67280,AT2G30950,AT5G20140,AT2G20260,AT4G35770,AT2G41330,AT5G52440,AT3G46780,AT4G31560,AT4G20820,AT5G42070,AT5G39830,AT2G29500,AT2G20270,AT3G22690,AT5G42270,AT1G56500,AT1G17850,AT3G28850,AT2G37660,AT5G19370,AT3G21055,AT3G55330,AT1G52220,AT5G13120,AT5G16150,AT5G59250,AT2G29180,AT2G26800,AT5G52970,AT1G12250,AT1G74710,AT1G10170,AT3G60370,AT1G54500,AT1G54050,AT5G21430,AT1G80030,AT1G72640,AT1G15820,AT1G18730,AT3G26580,AT5G01500,AT3G14420,AT3G08920,AT1G79230,AT4G04020,AT1G51110,AT5G16660,AT3G15110,AT1G32500,AT5G53170,AT1G02560,AT4G13010,AT3G58010,AT2G40760,AT4G39460,AT1G14345,AT2G27290,AT2G35040,AT1G22020,AT1G51350,AT1G67700,AT5G03455,AT5G12470,AT1G55370,AT5G15250,AT3G57680	[0, 1, 2, 3, 4, 5, 6]
0.11 	814	AT2G26340,AT2G01918,AT2G21160,AT1G50450,AT3G53560,AT1G74070,AT1G74880,AT5G62720,AT1G27510,AT1G78915,AT5G53490,AT1G54790,AT4G38100,AT1G65260,AT1G14590,AT1G31180	[0, 1, 2, 3, 4, 5, 6]
0.1 	815	AT3G01480,AT4G31390,AT4G33520,AT4G36810,AT1G73530,AT3G47450,AT4G25910,AT4G25050,AT3G17830,AT2G04030,AT2G26360,AT2G41680,AT1G03600	[0, 1, 2, 3, 4, 5, 6]
0.1 	816	AT2G17630,AT3G10470,AT1G07510,AT4G27700,AT4G13670,AT1G14150,AT2G18790,AT4G16155,AT1G03160,AT1G66670,AT1G50250,AT4G38380,AT1G54780,AT1G75690,AT1G29920,AT5G19500,AT4G19830,AT5G07020,AT5G42765,AT1G15140,AT4G33010,AT1G67280,AT2G30950,AT5G20140,AT2G20260,AT4G35770,AT2G41330,AT5G52440,AT3G46780,AT4G31560,AT4G20820,AT5G42070,AT5G39830,AT2G29500,AT2G20270,AT3G22690,AT5G42270,AT1G56500,AT1G17850,AT3G28850,AT2G37660,AT5G19370,AT3G21055,AT3G55330,AT1G52220,AT5G13120,AT5G16150,AT5G59250,AT2G29180,AT2G26800,AT5G52970,AT1G12250,AT1G74710,AT1G10170,AT3G60370,AT1G54500,AT1G54050,AT5G21430,AT1G80030,AT1G72640,AT1G15820,AT1G18730,AT3G26580,AT5G01500,AT3G14420,AT3G08920,AT1G79230,AT4G04020,AT1G51110,AT5G16660,AT3G15110,AT1G32500,AT5G53170,AT1G02560,AT4G13010,AT3G58010,AT2G40760,AT4G39460,AT1G14345,AT2G27290,AT2G35040,AT1G22020,AT1G51350,AT1G67700,AT5G03455,AT5G12470,AT1G55370,AT5G15250,AT3G57680	[0, 1, 2, 3, 4, 5, 6]
0.1 	817	AT2G26340,AT1G20810,AT2G01918,AT2G21160,AT1G50450,AT1G21750,AT4G23890,AT2G37400,AT1G74070,AT1G74880,AT5G62720,AT1G27510,AT4G38100,AT1G78915,AT1G03090,AT5G53490,AT1G31180,AT2G21530,AT3G53560,AT1G65260,AT1G54790	[0, 1, 2, 3, 4, 5, 6]
0.1 	818	AT2G26340,AT2G42220,AT5G53490,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT1G80380,AT1G54790,AT1G10170,AT4G24930,AT5G52780,AT4G37925,AT4G39730,AT4G01900,AT5G23890,AT1G05385,AT1G03850,AT1G14590	[0, 1, 2, 3, 4, 5, 6]
0.1 	819	AT2G17630,AT3G10470,AT1G07510,AT1G75690,AT4G13670,AT1G14150,AT2G18790,AT4G16155,AT1G03160,AT1G66670,AT1G50250,AT4G38380,AT1G54780,AT1G29920,AT5G19500,AT4G19830,AT5G07020,AT5G42765,AT1G15140,AT4G33010,AT1G67280,AT2G30950,AT5G20140,AT2G20260,AT4G35770,AT5G52440,AT3G46780,AT4G31560,AT4G20820,AT5G42070,AT5G39830,AT2G29500,AT2G20270,AT3G22690,AT5G42270,AT1G56500,AT1G17850,AT3G28850,AT2G37660,AT5G19370,AT5G08540,AT3G55330,AT1G52220,AT5G13120,AT5G16150,AT5G59250,AT2G29180,AT2G26800,AT5G52970,AT1G12250,AT1G74710,AT3G21055,AT3G60370,AT1G54500,AT1G54050,AT5G21430,AT1G80030,AT1G72640,AT1G15820,AT2G22360,AT1G18730,AT3G26580,AT5G01500,AT3G14420,AT3G08920,AT1G79230,AT4G04020,AT1G51110,AT3G15110,AT1G22450,AT1G32500,AT5G53170,AT1G02560,AT4G13010,AT3G58010,AT2G40760,AT4G39460,AT1G14345,AT2G27290,AT2G35040,AT1G22020,AT1G51350,AT1G67700,AT5G03455,AT5G12470,AT1G55370,AT5G15250,AT3G57680	[0, 1, 2, 3, 4, 5, 6]
0.1 	820	AT2G26340,AT2G01918,AT2G21160,AT1G50450,AT3G53560,AT1G74070,AT1G74880,AT5G62720,AT1G27510,AT1G78915,AT5G53490,AT1G54790,AT4G38100,AT1G65260,AT1G14590,AT1G31180	[0, 1, 2, 3, 4, 5, 6]
0.1 	821	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT1G54500,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT1G67280,AT2G27290,AT4G20820,AT3G58010,AT5G19370,AT5G01500,AT2G26550,AT3G14420,AT2G30950,AT5G20140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G08540,AT5G03455,AT3G57680,AT3G21055,AT3G15110,AT1G22450,AT1G32500,AT4G35770,AT2G29180,AT2G26800	[0, 1, 2, 3, 4, 5, 6]
0.1 	822	AT3G01480,AT4G31390,AT4G33520,AT1G73530,AT4G25050,AT3G19490,AT2G04030,AT2G26360,AT1G03600	[0, 1, 2, 3, 4, 5, 6]
0.09 	823	AT2G26340,AT4G38100,AT2G01918,AT2G21160,AT3G53560,AT1G74070,AT1G74880,AT5G62720,AT1G78915,AT5G53490,AT1G54790,AT4G23890,AT1G65260,AT1G14590,AT1G05385,AT1G03850,AT1G31180	[0, 1, 2, 3, 4, 5, 6]
0.09 	824	AT3G01480,AT4G31390,AT4G33520,AT4G36810,AT1G73530,AT3G47450,AT4G25910,AT4G25050,AT3G17830,AT2G04030,AT2G26360,AT2G41680,AT1G03600	[0, 1, 2, 3, 4, 5, 6]
0.09 	825	AT2G17630,AT3G10470,AT1G07510,AT4G27700,AT4G13670,AT1G14150,AT2G18790,AT4G16155,AT1G03160,AT1G66670,AT1G50250,AT4G38380,AT1G54780,AT1G75690,AT1G29920,AT5G19500,AT4G19830,AT5G07020,AT5G42765,AT1G15140,AT4G33010,AT1G67280,AT2G30950,AT5G20140,AT2G20260,AT4G35770,AT2G41330,AT5G52440,AT3G46780,AT4G31560,AT4G20820,AT5G42070,AT5G39830,AT2G29500,AT2G20270,AT3G22690,AT5G42270,AT1G56500,AT1G17850,AT3G28850,AT2G37660,AT5G19370,AT3G21055,AT3G55330,AT1G52220,AT5G13120,AT5G16150,AT5G59250,AT2G29180,AT2G26800,AT5G52970,AT1G12250,AT1G74710,AT1G10170,AT3G60370,AT1G54500,AT1G54050,AT5G21430,AT1G80030,AT1G72640,AT1G15820,AT1G18730,AT3G26580,AT5G01500,AT3G14420,AT3G08920,AT1G79230,AT4G04020,AT1G51110,AT5G16660,AT3G15110,AT1G32500,AT5G53170,AT1G02560,AT4G13010,AT3G58010,AT2G40760,AT4G39460,AT1G14345,AT2G27290,AT2G35040,AT1G22020,AT1G51350,AT1G67700,AT5G03455,AT5G12470,AT1G55370,AT5G15250,AT3G57680	[0, 1, 2, 3, 4, 5, 6]
0.09 	826	AT2G26340,AT1G20810,AT2G01918,AT2G21160,AT1G50450,AT1G21750,AT4G23890,AT2G37400,AT1G74070,AT1G74880,AT5G62720,AT1G27510,AT4G38100,AT1G78915,AT1G03090,AT5G53490,AT1G31180,AT2G21530,AT3G53560,AT1G65260,AT1G54790	[0, 1, 2, 3, 4, 5, 6]
0.09 	827	AT2G26340,AT2G42220,AT5G53490,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT1G80380,AT1G54790,AT1G10170,AT4G24930,AT5G52780,AT4G37925,AT4G39730,AT4G01900,AT5G23890,AT1G05385,AT1G03850,AT1G14590	[0, 1, 2, 3, 4, 5, 6]
0.09 	828	AT2G17630,AT3G10470,AT1G07510,AT1G75690,AT4G13670,AT1G14150,AT2G18790,AT4G16155,AT1G03160,AT1G66670,AT1G50250,AT4G38380,AT1G54780,AT1G29920,AT5G19500,AT4G19830,AT5G07020,AT5G42765,AT1G15140,AT4G33010,AT1G67280,AT2G20260,AT2G30950,AT5G20140,AT2G26550,AT4G35770,AT5G52440,AT3G46780,AT4G31560,AT4G20820,AT5G42070,AT5G39830,AT2G29500,AT2G20270,AT3G22690,AT5G42270,AT1G56500,AT1G17850,AT3G28850,AT2G37660,AT5G19370,AT5G08540,AT3G55330,AT1G52220,AT5G13120,AT5G16150,AT5G59250,AT2G29180,AT2G26800,AT5G52970,AT1G12250,AT1G74710,AT3G21055,AT3G60370,AT1G54500,AT1G54050,AT5G21430,AT1G80030,AT1G72640,AT1G15820,AT2G22360,AT1G18730,AT3G26580,AT5G01500,AT3G14420,AT3G08920,AT1G79230,AT4G04020,AT1G51110,AT3G15110,AT1G22450,AT1G32500,AT5G53170,AT1G02560,AT4G13010,AT3G58010,AT2G40760,AT4G39460,AT1G14345,AT2G27290,AT2G35040,AT1G22020,AT1G51350,AT1G67700,AT5G03455,AT5G12470,AT1G55370,AT5G15250,AT3G57680	[0, 1, 2, 3, 4, 5, 6]
0.08 	829	AT3G01480,AT4G31390,AT4G33520,AT4G36810,AT1G73530,AT3G47450,AT4G25910,AT4G25050,AT3G17830,AT2G04030,AT2G26360,AT2G41680,AT1G03600	[0, 1, 2, 3, 4, 5, 6]
0.08 	830	AT2G17630,AT3G10470,AT1G07510,AT4G27700,AT4G13670,AT1G14150,AT2G18790,AT4G16155,AT1G03160,AT1G66670,AT1G50250,AT4G38380,AT1G54780,AT1G75690,AT1G29920,AT5G19500,AT4G19830,AT5G07020,AT5G42765,AT1G15140,AT4G33010,AT1G67280,AT2G30950,AT5G20140,AT2G20260,AT4G35770,AT2G41330,AT5G52440,AT3G46780,AT4G31560,AT4G20820,AT5G42070,AT5G39830,AT2G29500,AT2G20270,AT3G22690,AT5G42270,AT1G56500,AT1G17850,AT3G28850,AT2G37660,AT5G19370,AT3G21055,AT3G55330,AT1G52220,AT5G13120,AT5G16150,AT5G59250,AT2G29180,AT2G26800,AT5G52970,AT1G12250,AT1G74710,AT1G10170,AT3G60370,AT1G54500,AT1G54050,AT5G21430,AT1G80030,AT1G72640,AT1G15820,AT1G18730,AT3G26580,AT5G01500,AT3G14420,AT3G08920,AT1G79230,AT4G04020,AT1G51110,AT5G16660,AT3G15110,AT1G32500,AT5G53170,AT1G02560,AT4G13010,AT3G58010,AT2G40760,AT4G39460,AT1G14345,AT2G27290,AT2G35040,AT1G22020,AT1G51350,AT1G67700,AT5G03455,AT5G12470,AT1G55370,AT5G15250,AT3G57680	[0, 1, 2, 3, 4, 5, 6]
0.08 	831	AT1G20810,AT2G01918,AT1G50450,AT5G62720,AT1G27510,AT1G31180,AT1G65260,AT2G26340,AT1G21750,AT2G21160,AT3G53560,AT1G74880,AT5G53490,AT2G21530,AT4G38100,AT1G74070,AT1G03090,AT4G23890,AT2G37400,AT1G78915,AT1G54790,AT1G03850	[0, 1, 2, 3, 4, 5, 6]
0.08 	832	AT2G17630,AT3G10470,AT1G07510,AT1G75690,AT4G13670,AT1G14150,AT2G18790,AT4G16155,AT1G03160,AT1G66670,AT1G50250,AT4G38380,AT1G54780,AT1G29920,AT5G19500,AT4G19830,AT5G07020,AT5G42765,AT1G15140,AT4G33010,AT1G67280,AT2G20260,AT2G30950,AT5G20140,AT2G26550,AT4G35770,AT5G52440,AT3G46780,AT4G31560,AT4G20820,AT5G42070,AT5G39830,AT2G29500,AT2G20270,AT3G22690,AT5G42270,AT1G56500,AT1G17850,AT3G28850,AT2G37660,AT5G19370,AT5G08540,AT3G55330,AT1G52220,AT5G13120,AT5G16150,AT5G59250,AT2G29180,AT2G26800,AT5G52970,AT1G12250,AT1G74710,AT3G21055,AT3G60370,AT1G54500,AT1G54050,AT5G21430,AT1G80030,AT1G72640,AT1G15820,AT2G22360,AT1G18730,AT3G26580,AT5G01500,AT3G14420,AT3G08920,AT1G79230,AT4G04020,AT1G51110,AT3G15110,AT1G22450,AT1G32500,AT5G53170,AT1G02560,AT4G13010,AT3G58010,AT2G40760,AT4G39460,AT1G14345,AT2G27290,AT2G35040,AT1G22020,AT1G51350,AT1G67700,AT5G03455,AT5G12470,AT1G55370,AT5G15250,AT3G57680	[0, 1, 2, 3, 4, 5, 6]
0.08 	833	AT2G26340,AT4G38100,AT2G01918,AT2G21160,AT1G50450,AT3G53560,AT1G74070,AT1G74880,AT5G62720,AT1G27510,AT1G78915,AT5G53490,AT1G31180,AT4G23890,AT1G65260,AT1G54790,AT1G05385,AT1G03850,AT1G14590	[0, 1, 2, 3, 4, 5, 6]
0.07 	834	AT1G20810,AT2G01918,AT1G50450,AT5G62720,AT1G27510,AT1G31180,AT1G65260,AT2G26340,AT1G21750,AT2G21160,AT3G53560,AT1G74880,AT5G53490,AT2G21530,AT4G38100,AT1G74070,AT1G03090,AT4G23890,AT2G37400,AT1G79450,AT1G78915,AT1G54790,AT1G03850	[0, 1, 2, 3, 4, 5, 6]
0.07 	835	AT2G26340,AT2G42220,AT2G01918,AT1G30510,AT1G79450,AT3G53560,AT1G74880,AT5G02160,AT4G24750,AT4G01900,AT1G54790,AT4G24930,AT5G52780,AT5G53490,AT1G14590,AT1G05385,AT1G03850,AT1G31180	[0, 1, 2, 3, 4, 5, 6]
0.07 	836	AT3G01480,AT4G31390,AT4G33520,AT4G36810,AT1G73530,AT3G47450,AT4G25910,AT4G25050,AT3G17830,AT2G04030,AT2G26360,AT2G41680,AT1G03600	[0, 1, 2, 3, 4, 5, 6]
